BioNavigator Version	6.3.67.0	PamGrid Version	
spotRow,spotCol,ID,Barcode,Row,Median_SigmBg
6,4,EPHB1_921_933,641129101,4,1.0
6,4,EPHB1_921_933,641129101,4,-3.0
6,5,EPHB4_583_595,641129101,1,0.0
6,5,EPHB4_583_595,641129101,1,0.0
6,5,EPHB4_583_595,641129101,1,-2.0
6,5,EPHB4_583_595,641129101,1,-1.0
6,5,EPHB4_583_595,641129101,1,-3.0
6,5,EPHB4_583_595,641129101,2,4.0
6,5,EPHB4_583_595,641129101,2,6.0
6,5,EPHB4_583_595,641129101,2,13.0
6,5,EPHB4_583_595,641129101,2,27.0
6,5,EPHB4_583_595,641129101,2,51.0
6,5,EPHB4_583_595,641129101,3,1.0
6,5,EPHB4_583_595,641129101,3,1.0
6,5,EPHB4_583_595,641129101,3,-1.0
6,5,EPHB4_583_595,641129101,3,-2.0
6,5,EPHB4_583_595,641129101,3,-1.0
6,5,EPHB4_583_595,641129101,4,1.0
6,5,EPHB4_583_595,641129101,4,1.0
6,5,EPHB4_583_595,641129101,4,5.0
6,5,EPHB4_583_595,641129101,4,7.0
6,5,EPHB4_583_595,641129101,4,18.0
6,6,ERBB4_1181_1193,641129101,1,0.0
6,6,ERBB4_1181_1193,641129101,1,-1.0
6,6,ERBB4_1181_1193,641129101,1,-1.0
6,6,ERBB4_1181_1193,641129101,1,-2.0
6,6,ERBB4_1181_1193,641129101,1,-4.0
6,6,ERBB4_1181_1193,641129101,2,4.0
6,6,ERBB4_1181_1193,641129101,2,9.0
6,6,ERBB4_1181_1193,641129101,2,20.0
6,6,ERBB4_1181_1193,641129101,2,38.0
6,6,ERBB4_1181_1193,641129101,2,82.0
6,6,ERBB4_1181_1193,641129101,3,-2.0
6,6,ERBB4_1181_1193,641129101,3,-1.0
6,6,ERBB4_1181_1193,641129101,3,-2.0
6,6,ERBB4_1181_1193,641129101,3,-2.0
6,6,ERBB4_1181_1193,641129101,3,-9.0
6,6,ERBB4_1181_1193,641129101,4,3.0
6,6,ERBB4_1181_1193,641129101,4,6.0
6,6,ERBB4_1181_1193,641129101,4,9.0
6,6,ERBB4_1181_1193,641129101,4,18.0
6,6,ERBB4_1181_1193,641129101,4,42.0
6,7,EFS_246_258_Y253F,641129101,1,-1.0
6,7,EFS_246_258_Y253F,641129101,1,-3.0
6,7,EFS_246_258_Y253F,641129101,1,-4.0
6,7,EFS_246_258_Y253F,641129101,1,-13.0
6,7,EFS_246_258_Y253F,641129101,1,-22.0
6,7,EFS_246_258_Y253F,641129101,2,-5.0
6,7,EFS_246_258_Y253F,641129101,2,-6.0
6,7,EFS_246_258_Y253F,641129101,2,-17.0
6,7,EFS_246_258_Y253F,641129101,2,-37.0
6,7,EFS_246_258_Y253F,641129101,2,-70.0
6,7,EFS_246_258_Y253F,641129101,3,-1.0
6,7,EFS_246_258_Y253F,641129101,3,-1.0
6,7,EFS_246_258_Y253F,641129101,3,-6.0
6,7,EFS_246_258_Y253F,641129101,3,-14.0
6,7,EFS_246_258_Y253F,641129101,3,-26.0
6,7,EFS_246_258_Y253F,641129101,4,-2.0
6,7,EFS_246_258_Y253F,641129101,4,-4.0
6,7,EFS_246_258_Y253F,641129101,4,-13.0
6,7,EFS_246_258_Y253F,641129101,4,-22.0
6,7,EFS_246_258_Y253F,641129101,4,-55.0
6,8,FABPH_13_25,641129101,1,-1.0
6,8,FABPH_13_25,641129101,1,0.0
6,8,FABPH_13_25,641129101,1,1.0
6,8,FABPH_13_25,641129101,1,-3.0
6,8,FABPH_13_25,641129101,1,-4.0
6,8,FABPH_13_25,641129101,2,-3.0
6,8,FABPH_13_25,641129101,2,-6.0
6,8,FABPH_13_25,641129101,2,-12.0
6,8,FABPH_13_25,641129101,2,-24.0
6,8,FABPH_13_25,641129101,2,-60.0
6,8,FABPH_13_25,641129101,3,-1.0
6,8,FABPH_13_25,641129101,3,-1.0
6,8,FABPH_13_25,641129101,3,-5.0
6,8,FABPH_13_25,641129101,3,-5.0
6,8,FABPH_13_25,641129101,3,-13.0
6,8,FABPH_13_25,641129101,4,-2.0
6,8,FABPH_13_25,641129101,4,-3.0
6,8,FABPH_13_25,641129101,4,-6.0
6,8,FABPH_13_25,641129101,4,-16.0
6,8,FABPH_13_25,641129101,4,-41.0
6,9,FGFR3_641_653,641129101,1,-1.0
6,9,FGFR3_641_653,641129101,1,-1.0
6,9,FGFR3_641_653,641129101,1,1.0
6,9,FGFR3_641_653,641129101,1,-3.0
6,9,FGFR3_641_653,641129101,1,-11.0
6,9,FGFR3_641_653,641129101,2,-1.0
6,9,FGFR3_641_653,641129101,2,-2.0
6,9,FGFR3_641_653,641129101,2,-4.0
6,9,FGFR3_641_653,641129101,2,-8.0
6,9,FGFR3_641_653,641129101,2,-12.0
6,9,FGFR3_641_653,641129101,3,-1.0
6,9,FGFR3_641_653,641129101,3,-1.0
6,9,FGFR3_641_653,641129101,3,-2.0
6,9,FGFR3_641_653,641129101,3,-3.0
6,9,FGFR3_641_653,641129101,3,-7.0
6,9,FGFR3_641_653,641129101,4,-1.0
6,9,FGFR3_641_653,641129101,4,0.0
6,9,FGFR3_641_653,641129101,4,-3.0
6,9,FGFR3_641_653,641129101,4,-6.0
6,9,FGFR3_641_653,641129101,4,-8.0
6,10,INSR_1348_1360,641129101,1,-1.0
6,10,INSR_1348_1360,641129101,1,-3.0
6,10,INSR_1348_1360,641129101,1,1.0
6,10,INSR_1348_1360,641129101,1,1.0
6,10,INSR_1348_1360,641129101,1,1.0
6,10,INSR_1348_1360,641129101,2,-1.0
6,10,INSR_1348_1360,641129101,2,0.0
6,10,INSR_1348_1360,641129101,2,1.0
6,10,INSR_1348_1360,641129101,2,0.0
6,10,INSR_1348_1360,641129101,2,-5.0
6,10,INSR_1348_1360,641129101,3,1.0
6,10,INSR_1348_1360,641129101,3,0.0
6,10,INSR_1348_1360,641129101,3,4.0
6,10,INSR_1348_1360,641129101,3,4.0
6,10,INSR_1348_1360,641129101,3,6.0
6,10,INSR_1348_1360,641129101,4,1.0
6,10,INSR_1348_1360,641129101,4,1.0
6,10,INSR_1348_1360,641129101,4,6.0
6,10,INSR_1348_1360,641129101,4,6.0
6,10,INSR_1348_1360,641129101,4,15.0
6,11,INSR_992_1004,641129101,1,0.0
6,11,INSR_992_1004,641129101,1,3.0
6,11,INSR_992_1004,641129101,1,6.0
6,11,INSR_992_1004,641129101,1,11.0
6,11,INSR_992_1004,641129101,1,20.0
6,11,INSR_992_1004,641129101,2,5.0
6,11,INSR_992_1004,641129101,2,10.0
6,11,INSR_992_1004,641129101,2,23.0
6,11,INSR_992_1004,641129101,2,47.0
6,11,INSR_992_1004,641129101,2,102.0
6,11,INSR_992_1004,641129101,3,2.0
6,11,INSR_992_1004,641129101,3,1.0
6,11,INSR_992_1004,641129101,3,1.0
6,11,INSR_992_1004,641129101,3,3.0
6,11,INSR_992_1004,641129101,3,11.0
6,11,INSR_992_1004,641129101,4,5.0
6,11,INSR_992_1004,641129101,4,9.0
6,11,INSR_992_1004,641129101,4,23.0
6,11,INSR_992_1004,641129101,4,46.0
6,11,INSR_992_1004,641129101,4,102.0
6,12,K2C8_425_437,641129101,1,-1.0
6,12,K2C8_425_437,641129101,1,-1.0
6,12,K2C8_425_437,641129101,1,-1.0
6,12,K2C8_425_437,641129101,1,-1.0
6,12,K2C8_425_437,641129101,1,-3.0
6,12,K2C8_425_437,641129101,2,11.0
6,12,K2C8_425_437,641129101,2,19.0
6,12,K2C8_425_437,641129101,2,53.0
6,12,K2C8_425_437,641129101,2,103.0
6,12,K2C8_425_437,641129101,2,217.0
6,12,K2C8_425_437,641129101,3,-1.0
6,12,K2C8_425_437,641129101,3,0.0
6,12,K2C8_425_437,641129101,3,-1.0
6,12,K2C8_425_437,641129101,3,4.0
6,12,K2C8_425_437,641129101,3,6.0
6,12,K2C8_425_437,641129101,4,4.0
6,12,K2C8_425_437,641129101,4,4.0
6,12,K2C8_425_437,641129101,4,12.0
6,12,K2C8_425_437,641129101,4,23.0
6,12,K2C8_425_437,641129101,4,50.0
6,13,K2C6B_53_65,641129101,1,0.0
6,13,K2C6B_53_65,641129101,1,2.0
6,13,K2C6B_53_65,641129101,1,2.0
6,13,K2C6B_53_65,641129101,1,5.0
6,13,K2C6B_53_65,641129101,1,5.0
6,13,K2C6B_53_65,641129101,2,17.0
6,13,K2C6B_53_65,641129101,2,32.0
6,13,K2C6B_53_65,641129101,2,78.0
6,13,K2C6B_53_65,641129101,2,171.0
6,13,K2C6B_53_65,641129101,2,338.0
6,13,K2C6B_53_65,641129101,3,1.0
6,13,K2C6B_53_65,641129101,3,2.0
6,13,K2C6B_53_65,641129101,3,5.0
6,13,K2C6B_53_65,641129101,3,7.0
6,13,K2C6B_53_65,641129101,3,16.0
6,13,K2C6B_53_65,641129101,4,6.0
6,13,K2C6B_53_65,641129101,4,10.0
6,13,K2C6B_53_65,641129101,4,28.0
6,13,K2C6B_53_65,641129101,4,60.0
6,13,K2C6B_53_65,641129101,4,123.0
6,14,CD3E_193_205,641129101,1,-1.0
6,14,CD3E_193_205,641129101,1,0.0
6,14,CD3E_193_205,641129101,1,0.0
6,14,CD3E_193_205,641129101,1,2.0
6,14,CD3E_193_205,641129101,1,2.0
6,14,CD3E_193_205,641129101,2,23.0
6,14,CD3E_193_205,641129101,2,43.0
6,14,CD3E_193_205,641129101,2,110.0
6,14,CD3E_193_205,641129101,2,223.0
6,14,CD3E_193_205,641129101,2,451.0
6,14,CD3E_193_205,641129101,3,-1.0
6,14,CD3E_193_205,641129101,3,2.0
6,14,CD3E_193_205,641129101,3,4.0
6,14,CD3E_193_205,641129101,3,6.0
6,14,CD3E_193_205,641129101,3,11.0
6,14,CD3E_193_205,641129101,4,7.0
6,14,CD3E_193_205,641129101,4,10.0
6,14,CD3E_193_205,641129101,4,30.0
6,14,CD3E_193_205,641129101,4,61.0
6,14,CD3E_193_205,641129101,4,116.0
7,1,FES_706_718,641129101,1,1.0
7,1,FES_706_718,641129101,1,4.0
7,1,FES_706_718,641129101,1,9.0
7,1,FES_706_718,641129101,1,17.0
7,1,FES_706_718,641129101,1,33.0
7,1,FES_706_718,641129101,2,297.0
7,1,FES_706_718,641129101,2,598.0
7,1,FES_706_718,641129101,2,1471.0
7,1,FES_706_718,641129101,2,2920.0
7,1,FES_706_718,641129101,2,2905.0
7,1,FES_706_718,641129101,3,4.0
7,1,FES_706_718,641129101,3,7.0
7,1,FES_706_718,641129101,3,17.0
7,1,FES_706_718,641129101,3,40.0
7,1,FES_706_718,641129101,3,77.0
7,1,FES_706_718,641129101,4,89.0
7,1,FES_706_718,641129101,4,180.0
7,1,FES_706_718,641129101,4,445.0
7,1,FES_706_718,641129101,4,883.0
7,1,FES_706_718,641129101,4,1775.0
7,2,CD70_9_21_C17S,641129101,1,0.0
7,2,CD70_9_21_C17S,641129101,1,3.0
7,2,CD70_9_21_C17S,641129101,1,6.0
7,2,CD70_9_21_C17S,641129101,1,16.0
7,2,CD70_9_21_C17S,641129101,1,33.0
7,2,CD70_9_21_C17S,641129101,2,13.0
7,2,CD70_9_21_C17S,641129101,2,29.0
7,2,CD70_9_21_C17S,641129101,2,70.0
7,2,CD70_9_21_C17S,641129101,2,139.0
7,2,CD70_9_21_C17S,641129101,2,283.0
7,2,CD70_9_21_C17S,641129101,3,2.0
7,2,CD70_9_21_C17S,641129101,3,3.0
7,2,CD70_9_21_C17S,641129101,3,7.0
7,2,CD70_9_21_C17S,641129101,3,14.0
7,2,CD70_9_21_C17S,641129101,3,23.0
7,2,CD70_9_21_C17S,641129101,4,6.0
7,2,CD70_9_21_C17S,641129101,4,11.0
7,2,CD70_9_21_C17S,641129101,4,29.0
7,2,CD70_9_21_C17S,641129101,4,56.0
7,2,CD70_9_21_C17S,641129101,4,124.0
7,3,CD3Z_146_158,641129101,1,-1.0
7,3,CD3Z_146_158,641129101,1,-2.0
7,3,CD3Z_146_158,641129101,1,-2.0
7,3,CD3Z_146_158,641129101,1,-9.0
7,3,CD3Z_146_158,641129101,1,-23.0
7,3,CD3Z_146_158,641129101,2,10.0
7,3,CD3Z_146_158,641129101,2,22.0
7,3,CD3Z_146_158,641129101,2,53.0
7,3,CD3Z_146_158,641129101,2,113.0
7,3,CD3Z_146_158,641129101,2,236.0
7,3,CD3Z_146_158,641129101,3,-2.0
7,3,CD3Z_146_158,641129101,3,-3.0
7,3,CD3Z_146_158,641129101,3,0.0
7,3,CD3Z_146_158,641129101,3,-9.0
7,3,CD3Z_146_158,641129101,3,-14.0
7,3,CD3Z_146_158,641129101,4,3.0
7,3,CD3Z_146_158,641129101,4,5.0
7,3,CD3Z_146_158,641129101,4,10.0
7,3,CD3Z_146_158,641129101,4,22.0
7,3,CD3Z_146_158,641129101,4,38.0
7,4,MBP_259_271,641129101,1,0.0
7,4,MBP_259_271,641129101,1,0.0
7,4,MBP_259_271,641129101,1,1.0
7,4,MBP_259_271,641129101,1,5.0
7,4,MBP_259_271,641129101,1,12.0
7,4,MBP_259_271,641129101,2,2.0
7,4,MBP_259_271,641129101,2,4.0
7,4,MBP_259_271,641129101,2,13.0
7,4,MBP_259_271,641129101,2,30.0
7,4,MBP_259_271,641129101,2,65.0
7,4,MBP_259_271,641129101,3,0.0
7,4,MBP_259_271,641129101,3,2.0
7,4,MBP_259_271,641129101,3,3.0
7,4,MBP_259_271,641129101,3,3.0
7,4,MBP_259_271,641129101,3,2.0
7,4,MBP_259_271,641129101,4,2.0
7,4,MBP_259_271,641129101,4,4.0
7,4,MBP_259_271,641129101,4,9.0
7,4,MBP_259_271,641129101,4,14.0
7,4,MBP_259_271,641129101,4,33.0
7,5,MBP_263_275,641129101,1,-1.0
7,5,MBP_263_275,641129101,1,1.0
7,5,MBP_263_275,641129101,1,-3.0
7,5,MBP_263_275,641129101,1,-3.0
7,5,MBP_263_275,641129101,1,-5.0
7,5,MBP_263_275,641129101,2,3.0
7,5,MBP_263_275,641129101,2,1.0
7,5,MBP_263_275,641129101,2,4.0
7,5,MBP_263_275,641129101,2,8.0
7,5,MBP_263_275,641129101,2,21.0
7,5,MBP_263_275,641129101,3,0.0
7,5,MBP_263_275,641129101,3,1.0
7,5,MBP_263_275,641129101,3,-1.0
7,5,MBP_263_275,641129101,3,-1.0
7,5,MBP_263_275,641129101,3,1.0
7,5,MBP_263_275,641129101,4,1.0
7,5,MBP_263_275,641129101,4,2.0
7,5,MBP_263_275,641129101,4,3.0
7,5,MBP_263_275,641129101,4,11.0
7,5,MBP_263_275,641129101,4,23.0
7,6,MK01_180_192,641129101,1,2.0
7,6,MK01_180_192,641129101,1,1.0
7,6,MK01_180_192,641129101,1,2.0
7,6,MK01_180_192,641129101,1,7.0
7,6,MK01_180_192,641129101,1,18.0
7,6,MK01_180_192,641129101,2,9.0
7,6,MK01_180_192,641129101,2,22.0
7,6,MK01_180_192,641129101,2,60.0
7,6,MK01_180_192,641129101,2,112.0
7,6,MK01_180_192,641129101,2,234.0
7,6,MK01_180_192,641129101,3,0.0
7,6,MK01_180_192,641129101,3,0.0
7,6,MK01_180_192,641129101,3,1.0
7,6,MK01_180_192,641129101,3,4.0
7,6,MK01_180_192,641129101,3,4.0
7,6,MK01_180_192,641129101,4,7.0
7,6,MK01_180_192,641129101,4,13.0
7,6,MK01_180_192,641129101,4,27.0
7,6,MK01_180_192,641129101,4,62.0
7,6,MK01_180_192,641129101,4,119.0
7,7,MK01_198_210,641129101,1,-1.0
7,7,MK01_198_210,641129101,1,0.0
7,7,MK01_198_210,641129101,1,-4.0
7,7,MK01_198_210,641129101,1,-7.0
7,7,MK01_198_210,641129101,1,-16.0
7,7,MK01_198_210,641129101,2,-5.0
7,7,MK01_198_210,641129101,2,-8.0
7,7,MK01_198_210,641129101,2,-14.0
7,7,MK01_198_210,641129101,2,-36.0
7,7,MK01_198_210,641129101,2,-73.0
7,7,MK01_198_210,641129101,3,-2.0
7,7,MK01_198_210,641129101,3,-3.0
7,7,MK01_198_210,641129101,3,-5.0
7,7,MK01_198_210,641129101,3,-13.0
7,7,MK01_198_210,641129101,3,-24.0
7,7,MK01_198_210,641129101,4,-2.0
7,7,MK01_198_210,641129101,4,-4.0
7,7,MK01_198_210,641129101,4,-9.0
7,7,MK01_198_210,641129101,4,-18.0
7,7,MK01_198_210,641129101,4,-37.0
7,8,MK07_212_224,641129101,1,1.0
7,8,MK07_212_224,641129101,1,2.0
7,8,MK07_212_224,641129101,1,8.0
7,8,MK07_212_224,641129101,1,14.0
7,8,MK07_212_224,641129101,1,34.0
7,8,MK07_212_224,641129101,2,23.0
7,8,MK07_212_224,641129101,2,48.0
7,8,MK07_212_224,641129101,2,121.0
7,8,MK07_212_224,641129101,2,243.0
7,8,MK07_212_224,641129101,2,485.0
7,8,MK07_212_224,641129101,3,0.0
7,8,MK07_212_224,641129101,3,3.0
7,8,MK07_212_224,641129101,3,5.0
7,8,MK07_212_224,641129101,3,15.0
7,8,MK07_212_224,641129101,3,24.0
7,8,MK07_212_224,641129101,4,7.0
7,8,MK07_212_224,641129101,4,23.0
7,8,MK07_212_224,641129101,4,50.0
7,8,MK07_212_224,641129101,4,95.0
7,8,MK07_212_224,641129101,4,189.0
7,9,NTRK1_489_501,641129101,1,1.0
7,9,NTRK1_489_501,641129101,1,1.0
7,9,NTRK1_489_501,641129101,1,0.0
7,9,NTRK1_489_501,641129101,1,1.0
7,9,NTRK1_489_501,641129101,1,8.0
7,9,NTRK1_489_501,641129101,2,-1.0
7,9,NTRK1_489_501,641129101,2,-1.0
7,9,NTRK1_489_501,641129101,2,-4.0
7,9,NTRK1_489_501,641129101,2,-6.0
7,9,NTRK1_489_501,641129101,2,-17.0
7,9,NTRK1_489_501,641129101,3,0.0
7,9,NTRK1_489_501,641129101,3,0.0
7,9,NTRK1_489_501,641129101,3,0.0
7,9,NTRK1_489_501,641129101,3,5.0
7,9,NTRK1_489_501,641129101,3,7.0
7,9,NTRK1_489_501,641129101,4,1.0
7,9,NTRK1_489_501,641129101,4,2.0
7,9,NTRK1_489_501,641129101,4,-3.0
7,9,NTRK1_489_501,641129101,4,-1.0
7,9,NTRK1_489_501,641129101,4,4.0
7,10,NTRK2_509_521,641129101,1,-2.0
7,10,NTRK2_509_521,641129101,1,-1.0
7,10,NTRK2_509_521,641129101,1,-5.0
7,10,NTRK2_509_521,641129101,1,-9.0
7,10,NTRK2_509_521,641129101,1,-24.0
7,10,NTRK2_509_521,641129101,2,0.0
7,10,NTRK2_509_521,641129101,2,-2.0
7,10,NTRK2_509_521,641129101,2,-4.0
7,10,NTRK2_509_521,641129101,2,-11.0
7,10,NTRK2_509_521,641129101,2,-10.0
7,10,NTRK2_509_521,641129101,3,-1.0
7,10,NTRK2_509_521,641129101,3,-3.0
7,10,NTRK2_509_521,641129101,3,-5.0
7,10,NTRK2_509_521,641129101,3,-10.0
7,10,NTRK2_509_521,641129101,3,-21.0
7,10,NTRK2_509_521,641129101,4,-2.0
7,10,NTRK2_509_521,641129101,4,-3.0
7,10,NTRK2_509_521,641129101,4,-6.0
7,10,NTRK2_509_521,641129101,4,-10.0
7,10,NTRK2_509_521,641129101,4,-27.0
7,11,ODPAT_291_303,641129101,1,-1.0
7,11,ODPAT_291_303,641129101,1,0.0
7,11,ODPAT_291_303,641129101,1,-4.0
7,11,ODPAT_291_303,641129101,1,-2.0
7,11,ODPAT_291_303,641129101,1,-11.0
7,11,ODPAT_291_303,641129101,2,-1.0
7,11,ODPAT_291_303,641129101,2,1.0
7,11,ODPAT_291_303,641129101,2,0.0
7,11,ODPAT_291_303,641129101,2,-1.0
7,11,ODPAT_291_303,641129101,2,-4.0
7,11,ODPAT_291_303,641129101,3,1.0
7,11,ODPAT_291_303,641129101,3,-1.0
7,11,ODPAT_291_303,641129101,3,-1.0
7,11,ODPAT_291_303,641129101,3,-1.0
7,11,ODPAT_291_303,641129101,3,-3.0
7,11,ODPAT_291_303,641129101,4,1.0
7,11,ODPAT_291_303,641129101,4,0.0
7,11,ODPAT_291_303,641129101,4,-1.0
7,11,ODPAT_291_303,641129101,4,2.0
7,11,ODPAT_291_303,641129101,4,1.0
7,12,PERI_458_470,641129101,1,-1.0
7,12,PERI_458_470,641129101,1,0.0
7,12,PERI_458_470,641129101,1,-1.0
7,12,PERI_458_470,641129101,1,-6.0
7,12,PERI_458_470,641129101,1,-11.0
7,12,PERI_458_470,641129101,2,-2.0
7,12,PERI_458_470,641129101,2,-3.0
7,12,PERI_458_470,641129101,2,-6.0
7,12,PERI_458_470,641129101,2,-13.0
7,12,PERI_458_470,641129101,2,-37.0
7,12,PERI_458_470,641129101,3,0.0
7,12,PERI_458_470,641129101,3,-2.0
7,12,PERI_458_470,641129101,3,0.0
7,12,PERI_458_470,641129101,3,-5.0
7,12,PERI_458_470,641129101,3,-7.0
7,12,PERI_458_470,641129101,4,-2.0
7,12,PERI_458_470,641129101,4,-2.0
7,12,PERI_458_470,641129101,4,-5.0
7,12,PERI_458_470,641129101,4,-9.0
7,12,PERI_458_470,641129101,4,-16.0
7,13,TYK2_1048_1060,641129101,1,2.0
7,13,TYK2_1048_1060,641129101,1,5.0
7,13,TYK2_1048_1060,641129101,1,10.0
7,13,TYK2_1048_1060,641129101,1,20.0
7,13,TYK2_1048_1060,641129101,1,42.0
7,13,TYK2_1048_1060,641129101,2,22.0
7,13,TYK2_1048_1060,641129101,2,42.0
7,13,TYK2_1048_1060,641129101,2,112.0
7,13,TYK2_1048_1060,641129101,2,224.0
7,13,TYK2_1048_1060,641129101,2,450.0
7,13,TYK2_1048_1060,641129101,3,2.0
7,13,TYK2_1048_1060,641129101,3,4.0
7,13,TYK2_1048_1060,641129101,3,9.0
7,13,TYK2_1048_1060,641129101,3,18.0
7,13,TYK2_1048_1060,641129101,3,37.0
7,13,TYK2_1048_1060,641129101,4,9.0
7,13,TYK2_1048_1060,641129101,4,17.0
7,13,TYK2_1048_1060,641129101,4,48.0
7,13,TYK2_1048_1060,641129101,4,89.0
7,13,TYK2_1048_1060,641129101,4,184.0
7,14,LAT_249_261,641129101,1,13.0
7,14,LAT_249_261,641129101,1,28.0
7,14,LAT_249_261,641129101,1,67.0
7,14,LAT_249_261,641129101,1,136.0
7,14,LAT_249_261,641129101,1,273.0
7,14,LAT_249_261,641129101,2,138.0
7,14,LAT_249_261,641129101,2,286.0
7,14,LAT_249_261,641129101,2,700.0
7,14,LAT_249_261,641129101,2,1392.0
7,14,LAT_249_261,641129101,2,2705.0
7,14,LAT_249_261,641129101,3,21.0
7,14,LAT_249_261,641129101,3,40.0
7,14,LAT_249_261,641129101,3,100.0
7,14,LAT_249_261,641129101,3,199.0
7,14,LAT_249_261,641129101,3,407.0
7,14,LAT_249_261,641129101,4,66.0
7,14,LAT_249_261,641129101,4,131.0
7,14,LAT_249_261,641129101,4,330.0
7,14,LAT_249_261,641129101,4,656.0
7,14,LAT_249_261,641129101,4,1330.0
8,1,CDK2_8_20,641129101,1,0.0
8,1,CDK2_8_20,641129101,1,2.0
8,1,CDK2_8_20,641129101,1,4.0
8,1,CDK2_8_20,641129101,1,9.0
8,1,CDK2_8_20,641129101,1,20.0
8,1,CDK2_8_20,641129101,2,381.0
8,1,CDK2_8_20,641129101,2,750.0
8,1,CDK2_8_20,641129101,2,1854.0
8,1,CDK2_8_20,641129101,2,3448.0
8,1,CDK2_8_20,641129101,2,2901.0
8,1,CDK2_8_20,641129101,3,3.0
8,1,CDK2_8_20,641129101,3,4.0
8,1,CDK2_8_20,641129101,3,14.0
8,1,CDK2_8_20,641129101,3,27.0
8,1,CDK2_8_20,641129101,3,52.0
8,1,CDK2_8_20,641129101,4,121.0
8,1,CDK2_8_20,641129101,4,245.0
8,1,CDK2_8_20,641129101,4,615.0
8,1,CDK2_8_20,641129101,4,1222.0
8,1,CDK2_8_20,641129101,4,2433.0
8,2,CD3Z_116_128,641129101,1,0.0
8,2,CD3Z_116_128,641129101,1,-2.0
8,2,CD3Z_116_128,641129101,1,0.0
8,2,CD3Z_116_128,641129101,1,-2.0
8,2,CD3Z_116_128,641129101,1,-10.0
8,2,CD3Z_116_128,641129101,2,34.0
8,2,CD3Z_116_128,641129101,2,65.0
8,2,CD3Z_116_128,641129101,2,166.0
8,2,CD3Z_116_128,641129101,2,329.0
8,2,CD3Z_116_128,641129101,2,655.0
8,2,CD3Z_116_128,641129101,3,-1.0
8,2,CD3Z_116_128,641129101,3,-2.0
8,2,CD3Z_116_128,641129101,3,-4.0
8,2,CD3Z_116_128,641129101,3,-5.0
8,2,CD3Z_116_128,641129101,3,-12.0
8,2,CD3Z_116_128,641129101,4,8.0
8,2,CD3Z_116_128,641129101,4,13.0
8,2,CD3Z_116_128,641129101,4,39.0
8,2,CD3Z_116_128,641129101,4,75.0
8,2,CD3Z_116_128,641129101,4,144.0
8,3,MBP_198_210,641129101,1,0.0
8,3,MBP_198_210,641129101,1,0.0
8,3,MBP_198_210,641129101,1,-1.0
8,3,MBP_198_210,641129101,1,1.0
8,3,MBP_198_210,641129101,1,1.0
8,3,MBP_198_210,641129101,2,9.0
8,3,MBP_198_210,641129101,2,15.0
8,3,MBP_198_210,641129101,2,40.0
8,3,MBP_198_210,641129101,2,85.0
8,3,MBP_198_210,641129101,2,167.0
8,3,MBP_198_210,641129101,3,-1.0
8,3,MBP_198_210,641129101,3,1.0
8,3,MBP_198_210,641129101,3,1.0
8,3,MBP_198_210,641129101,3,-2.0
8,3,MBP_198_210,641129101,3,-3.0
8,3,MBP_198_210,641129101,4,3.0
8,3,MBP_198_210,641129101,4,6.0
8,3,MBP_198_210,641129101,4,16.0
8,3,MBP_198_210,641129101,4,30.0
8,3,MBP_198_210,641129101,4,62.0
8,4,PLCG1_1246_1258,641129101,1,0.0
8,4,PLCG1_1246_1258,641129101,1,2.0
8,4,PLCG1_1246_1258,641129101,1,1.0
8,4,PLCG1_1246_1258,641129101,1,5.0
8,4,PLCG1_1246_1258,641129101,1,10.0
8,4,PLCG1_1246_1258,641129101,2,-1.0
8,4,PLCG1_1246_1258,641129101,2,3.0
8,4,PLCG1_1246_1258,641129101,2,3.0
8,4,PLCG1_1246_1258,641129101,2,7.0
8,4,PLCG1_1246_1258,641129101,2,12.0
8,4,PLCG1_1246_1258,641129101,3,-2.0
8,4,PLCG1_1246_1258,641129101,3,1.0
8,4,PLCG1_1246_1258,641129101,3,2.0
8,4,PLCG1_1246_1258,641129101,3,7.0
8,4,PLCG1_1246_1258,641129101,3,11.0
8,4,PLCG1_1246_1258,641129101,4,2.0
8,4,PLCG1_1246_1258,641129101,4,2.0
8,4,PLCG1_1246_1258,641129101,4,7.0
8,4,PLCG1_1246_1258,641129101,4,11.0
8,4,PLCG1_1246_1258,641129101,4,32.0
8,5,PRGR_545_557,641129101,1,-1.0
8,5,PRGR_545_557,641129101,1,-1.0
8,5,PRGR_545_557,641129101,1,-5.0
8,5,PRGR_545_557,641129101,1,-9.0
8,5,PRGR_545_557,641129101,1,-17.0
8,5,PRGR_545_557,641129101,2,-1.0
8,5,PRGR_545_557,641129101,2,-3.0
8,5,PRGR_545_557,641129101,2,-4.0
8,5,PRGR_545_557,641129101,2,-13.0
8,5,PRGR_545_557,641129101,2,-26.0
8,5,PRGR_545_557,641129101,3,0.0
8,5,PRGR_545_557,641129101,3,0.0
8,5,PRGR_545_557,641129101,3,-1.0
8,5,PRGR_545_557,641129101,3,-3.0
8,5,PRGR_545_557,641129101,3,-8.0
8,5,PRGR_545_557,641129101,4,0.0
8,5,PRGR_545_557,641129101,4,-3.0
8,5,PRGR_545_557,641129101,4,-2.0
8,5,PRGR_545_557,641129101,4,-4.0
8,5,PRGR_545_557,641129101,4,-3.0
8,6,PP2AB_297_309,641129101,1,1.0
8,6,PP2AB_297_309,641129101,1,3.0
